"Tabela 202 - População residente, por sexo e situação do domicílio"
"Variável - População residente (Pessoas)"
"Nível";"Cód.";"Município";"Situação do domicílio";"Ano x Sexo"
"Nível";"Cód.";"Município";"Situação do domicílio";"1970"
"Nível";"Cód.";"Município";"Situação do domicílio";"Total";"Homens";"Mulheres"
"MU";"1303007";"Nhamundá (AM)";"Total";"15539";"7515";"8024"
"MU";"1303007";"Nhamundá (AM)";"Urbana";"554";"269";"285"
"MU";"1303007";"Nhamundá (AM)";"Rural";"14985";"7246";"7739"
"MU";"1303106";"Nova Olinda do Norte (AM)";"Total";"11903";"6174";"5729"
"MU";"1303106";"Nova Olinda do Norte (AM)";"Urbana";"1896";"920";"976"
"MU";"1303106";"Nova Olinda do Norte (AM)";"Rural";"10007";"5254";"4753"
"MU";"1303205";"Novo Airão (AM)";"Total";"6077";"3404";"2673"
"MU";"1303205";"Novo Airão (AM)";"Urbana";"312";"162";"150"
"MU";"1303205";"Novo Airão (AM)";"Rural";"5765";"3242";"2523"
"MU";"1303304";"Novo Aripuanã (AM)";"Total";"16585";"8774";"7811"
"MU";"1303304";"Novo Aripuanã (AM)";"Urbana";"2354";"1261";"1093"
"MU";"1303304";"Novo Aripuanã (AM)";"Rural";"14231";"7513";"6718"
"MU";"1303403";"Parintins (AM)";"Total";"38086";"19194";"18892"
"MU";"1303403";"Parintins (AM)";"Urbana";"16747";"8076";"8671"
"MU";"1303403";"Parintins (AM)";"Rural";"21339";"11118";"10221"
"MU";"1303502";"Pauini (AM)";"Total";"9693";"5002";"4691"
"MU";"1303502";"Pauini (AM)";"Urbana";"454";"235";"219"
"MU";"1303502";"Pauini (AM)";"Rural";"9239";"4767";"4472"
"MU";"1303536";"Presidente Figueiredo (AM)";"Total";"...";"...";"..."
"MU";"1303536";"Presidente Figueiredo (AM)";"Urbana";"...";"...";"..."
"MU";"1303536";"Presidente Figueiredo (AM)";"Rural";"...";"...";"..."
"MU";"1303569";"Rio Preto da Eva (AM)";"Total";"...";"...";"..."
"MU";"1303569";"Rio Preto da Eva (AM)";"Urbana";"...";"...";"..."
"MU";"1303569";"Rio Preto da Eva (AM)";"Rural";"...";"...";"..."
"MU";"1303601";"Santa Isabel do Rio Negro (AM)";"Total";"3646";"1840";"1806"
"MU";"1303601";"Santa Isabel do Rio Negro (AM)";"Urbana";"509";"231";"278"
"MU";"1303601";"Santa Isabel do Rio Negro (AM)";"Rural";"3137";"1609";"1528"
"MU";"1303700";"Santo Antônio do Içá (AM)";"Total";"9437";"4875";"4562"
"MU";"1303700";"Santo Antônio do Içá (AM)";"Urbana";"1975";"1018";"957"
"MU";"1303700";"Santo Antônio do Içá (AM)";"Rural";"7462";"3857";"3605"
"MU";"1303809";"São Gabriel da Cachoeira (AM)";"Total";"13420";"6785";"6635"
"MU";"1303809";"São Gabriel da Cachoeira (AM)";"Urbana";"1346";"643";"703"
"MU";"1303809";"São Gabriel da Cachoeira (AM)";"Rural";"12074";"6142";"5932"
"MU";"1303908";"São Paulo de Olivença (AM)";"Total";"18814";"9705";"9109"
"MU";"1303908";"São Paulo de Olivença (AM)";"Urbana";"3479";"1805";"1674"
"MU";"1303908";"São Paulo de Olivença (AM)";"Rural";"15335";"7900";"7435"
"MU";"1303957";"São Sebastião do Uatumã (AM)";"Total";"...";"...";"..."
"MU";"1303957";"São Sebastião do Uatumã (AM)";"Urbana";"...";"...";"..."
"MU";"1303957";"São Sebastião do Uatumã (AM)";"Rural";"...";"...";"..."
"MU";"1304005";"Silves (AM)";"Total";"4437";"2292";"2145"
"MU";"1304005";"Silves (AM)";"Urbana";"602";"315";"287"
"MU";"1304005";"Silves (AM)";"Rural";"3835";"1977";"1858"
"MU";"1304062";"Tabatinga (AM)";"Total";"...";"...";"..."
"MU";"1304062";"Tabatinga (AM)";"Urbana";"...";"...";"..."
"MU";"1304062";"Tabatinga (AM)";"Rural";"...";"...";"..."
"MU";"1304104";"Tapauá (AM)";"Total";"10571";"5481";"5090"
"MU";"1304104";"Tapauá (AM)";"Urbana";"951";"474";"477"
"MU";"1304104";"Tapauá (AM)";"Rural";"9620";"5007";"4613"
"MU";"1304203";"Tefé (AM)";"Total";"19173";"9898";"9275"
"MU";"1304203";"Tefé (AM)";"Urbana";"7822";"3920";"3902"
"MU";"1304203";"Tefé (AM)";"Rural";"11351";"5978";"5373"
"MU";"1304237";"Tonantins (AM)";"Total";"...";"...";"..."
"MU";"1304237";"Tonantins (AM)";"Urbana";"...";"...";"..."
"MU";"1304237";"Tonantins (AM)";"Rural";"...";"...";"..."
"MU";"1304260";"Uarini (AM)";"Total";"...";"...";"..."
"MU";"1304260";"Uarini (AM)";"Urbana";"...";"...";"..."
"MU";"1304260";"Uarini (AM)";"Rural";"...";"...";"..."
"MU";"1304302";"Urucará (AM)";"Total";"6550";"3451";"3099"
"MU";"1304302";"Urucará (AM)";"Urbana";"2091";"1092";"999"
"MU";"1304302";"Urucará (AM)";"Rural";"4459";"2359";"2100"
"MU";"1304401";"Urucurituba (AM)";"Total";"10292";"5334";"4958"
"MU";"1304401";"Urucurituba (AM)";"Urbana";"526";"256";"270"
"MU";"1304401";"Urucurituba (AM)";"Rural";"9766";"5078";"4688"
"MU";"1400027";"Amajari (RR)";"Total";"...";"...";"..."
"MU";"1400027";"Amajari (RR)";"Urbana";"...";"...";"..."
"MU";"1400027";"Amajari (RR)";"Rural";"...";"...";"..."
"MU";"1400050";"Alto Alegre (RR)";"Total";"...";"...";"..."
"MU";"1400050";"Alto Alegre (RR)";"Urbana";"...";"...";"..."
"MU";"1400050";"Alto Alegre (RR)";"Rural";"...";"...";"..."
"MU";"1400100";"Boa Vista (RR)";"Total";"36464";"18665";"17799"
"MU";"1400100";"Boa Vista (RR)";"Urbana";"16868";"8384";"8484"
"MU";"1400100";"Boa Vista (RR)";"Rural";"19596";"10281";"9315"
"MU";"1400159";"Bonfim (RR)";"Total";"...";"...";"..."
"MU";"1400159";"Bonfim (RR)";"Urbana";"...";"...";"..."
"MU";"1400159";"Bonfim (RR)";"Rural";"...";"...";"..."
"MU";"1400175";"Cantá (RR)";"Total";"...";"...";"..."
"MU";"1400175";"Cantá (RR)";"Urbana";"...";"...";"..."
"MU";"1400175";"Cantá (RR)";"Rural";"...";"...";"..."
"MU";"1400209";"Caracaraí (RR)";"Total";"4421";"2399";"2022"
"MU";"1400209";"Caracaraí (RR)";"Urbana";"714";"350";"364"
"MU";"1400209";"Caracaraí (RR)";"Rural";"3707";"2049";"1658"
"MU";"1400233";"Caroebe (RR)";"Total";"...";"...";"..."
"MU";"1400233";"Caroebe (RR)";"Urbana";"...";"...";"..."
"MU";"1400233";"Caroebe (RR)";"Rural";"...";"...";"..."
"MU";"1400282";"Iracema (RR)";"Total";"...";"...";"..."
"MU";"1400282";"Iracema (RR)";"Urbana";"...";"...";"..."
"MU";"1400282";"Iracema (RR)";"Rural";"...";"...";"..."
"MU";"1400308";"Mucajaí (RR)";"Total";"...";"...";"..."
"MU";"1400308";"Mucajaí (RR)";"Urbana";"...";"...";"..."
"MU";"1400308";"Mucajaí (RR)";"Rural";"...";"...";"..."
"MU";"1400407";"Normandia (RR)";"Total";"...";"...";"..."
"MU";"1400407";"Normandia (RR)";"Urbana";"...";"...";"..."
"MU";"1400407";"Normandia (RR)";"Rural";"...";"...";"..."
"MU";"1400456";"Pacaraima (RR)";"Total";"...";"...";"..."
"MU";"1400456";"Pacaraima (RR)";"Urbana";"...";"...";"..."
"MU";"1400456";"Pacaraima (RR)";"Rural";"...";"...";"..."
"MU";"1400472";"Rorainópolis (RR)";"Total";"...";"...";"..."
"MU";"1400472";"Rorainópolis (RR)";"Urbana";"...";"...";"..."
"MU";"1400472";"Rorainópolis (RR)";"Rural";"...";"...";"..."
"MU";"1400506";"São João da Baliza (RR)";"Total";"...";"...";"..."
"MU";"1400506";"São João da Baliza (RR)";"Urbana";"...";"...";"..."
"MU";"1400506";"São João da Baliza (RR)";"Rural";"...";"...";"..."
"MU";"1400605";"São Luiz (RR)";"Total";"...";"...";"..."
"MU";"1400605";"São Luiz (RR)";"Urbana";"...";"...";"..."
"MU";"1400605";"São Luiz (RR)";"Rural";"...";"...";"..."
"MU";"1400704";"Uiramutã (RR)";"Total";"...";"...";"..."
"MU";"1400704";"Uiramutã (RR)";"Urbana";"...";"...";"..."
"MU";"1400704";"Uiramutã (RR)";"Rural";"...";"...";"..."
"MU";"1500107";"Abaetetuba (PA)";"Total";"57520";"29182";"28338"
"MU";"1500107";"Abaetetuba (PA)";"Urbana";"19785";"9744";"10041"
"MU";"1500107";"Abaetetuba (PA)";"Rural";"37735";"19438";"18297"
"MU";"1500131";"Abel Figueiredo (PA)";"Total";"...";"...";"..."
"MU";"1500131";"Abel Figueiredo (PA)";"Urbana";"...";"...";"..."
"MU";"1500131";"Abel Figueiredo (PA)";"Rural";"...";"...";"..."
"MU";"1500206";"Acará (PA)";"Total";"24487";"12979";"11508"
"MU";"1500206";"Acará (PA)";"Urbana";"1288";"642";"646"
"MU";"1500206";"Acará (PA)";"Rural";"23199";"12337";"10862"
"MU";"1500305";"Afuá (PA)";"Total";"17826";"9238";"8588"
"MU";"1500305";"Afuá (PA)";"Urbana";"752";"354";"398"
"MU";"1500305";"Afuá (PA)";"Rural";"17074";"8884";"8190"
"MU";"1500347";"Água Azul do Norte (PA)";"Total";"...";"...";"..."
"MU";"1500347";"Água Azul do Norte (PA)";"Urbana";"...";"...";"..."
"MU";"1500347";"Água Azul do Norte (PA)";"Rural";"...";"...";"..."
"MU";"1500404";"Alenquer (PA)";"Total";"35021";"17766";"17255"
"MU";"1500404";"Alenquer (PA)";"Urbana";"11367";"5365";"6002"
"MU";"1500404";"Alenquer (PA)";"Rural";"23654";"12401";"11253"
"MU";"1500503";"Almeirim (PA)";"Total";"11889";"6286";"5603"
"MU";"1500503";"Almeirim (PA)";"Urbana";"3527";"1752";"1775"
"MU";"1500503";"Almeirim (PA)";"Rural";"8362";"4534";"3828"
"MU";"1500602";"Altamira (PA)";"Total";"15345";"7907";"7438"
"MU";"1500602";"Altamira (PA)";"Urbana";"5905";"2893";"3012"
"MU";"1500602";"Altamira (PA)";"Rural";"9440";"5014";"4426"
"MU";"1500701";"Anajás (PA)";"Total";"10092";"5231";"4861"
"MU";"1500701";"Anajás (PA)";"Urbana";"255";"131";"124"
"MU";"1500701";"Anajás (PA)";"Rural";"9837";"5100";"4737"
"MU";"1500800";"Ananindeua (PA)";"Total";"22527";"11283";"11244"
"MU";"1500800";"Ananindeua (PA)";"Urbana";"2923";"1412";"1511"
"MU";"1500800";"Ananindeua (PA)";"Rural";"19604";"9871";"9733"
"MU";"1500859";"Anapu (PA)";"Total";"...";"...";"..."
"MU";"1500859";"Anapu (PA)";"Urbana";"...";"...";"..."
"MU";"1500859";"Anapu (PA)";"Rural";"...";"...";"..."
"MU";"1500909";"Augusto Corrêa (PA)";"Total";"18331";"9316";"9015"
"MU";"1500909";"Augusto Corrêa (PA)";"Urbana";"3099";"1488";"1611"
"MU";"1500909";"Augusto Corrêa (PA)";"Rural";"15232";"7828";"7404"
"MU";"1500958";"Aurora do Pará (PA)";"Total";"...";"...";"..."
"MU";"1500958";"Aurora do Pará (PA)";"Urbana";"...";"...";"..."
"MU";"1500958";"Aurora do Pará (PA)";"Rural";"...";"...";"..."
"MU";"1501006";"Aveiro (PA)";"Total";"8819";"4511";"4308"
"MU";"1501006";"Aveiro (PA)";"Urbana";"1108";"574";"534"
"MU";"1501006";"Aveiro (PA)";"Rural";"7711";"3937";"3774"
"MU";"1501105";"Bagre (PA)";"Total";"4405";"2340";"2065"
"MU";"1501105";"Bagre (PA)";"Urbana";"708";"387";"321"
"MU";"1501105";"Bagre (PA)";"Rural";"3697";"1953";"1744"
"MU";"1501204";"Baião (PA)";"Total";"12134";"6101";"6033"
"MU";"1501204";"Baião (PA)";"Urbana";"2791";"1353";"1438"
"MU";"1501204";"Baião (PA)";"Rural";"9343";"4748";"4595"
"MU";"1501253";"Bannach (PA)";"Total";"...";"...";"..."
"MU";"1501253";"Bannach (PA)";"Urbana";"...";"...";"..."
"MU";"1501253";"Bannach (PA)";"Rural";"...";"...";"..."
"MU";"1501303";"Barcarena (PA)";"Total";"17498";"9117";"8381"
"MU";"1501303";"Barcarena (PA)";"Urbana";"2399";"1245";"1154"
"MU";"1501303";"Barcarena (PA)";"Rural";"15099";"7872";"7227"
"MU";"1501402";"Belém (PA)";"Total";"633374";"297236";"336138"
"MU";"1501402";"Belém (PA)";"Urbana";"602829";"281532";"321297"
"MU";"1501402";"Belém (PA)";"Rural";"30545";"15704";"14841"
"MU";"1501451";"Belterra (PA)";"Total";"...";"...";"..."
"MU";"1501451";"Belterra (PA)";"Urbana";"...";"...";"..."
"MU";"1501451";"Belterra (PA)";"Rural";"...";"...";"..."
"MU";"1501501";"Benevides (PA)";"Total";"13867";"7226";"6641"
"MU";"1501501";"Benevides (PA)";"Urbana";"3509";"1819";"1690"
"MU";"1501501";"Benevides (PA)";"Rural";"10358";"5407";"4951"
"MU";"1501576";"Bom Jesus do Tocantins (PA)";"Total";"...";"...";"..."
"MU";"1501576";"Bom Jesus do Tocantins (PA)";"Urbana";"...";"...";"..."
"MU";"1501576";"Bom Jesus do Tocantins (PA)";"Rural";"...";"...";"..."
"MU";"1501600";"Bonito (PA)";"Total";"6084";"3094";"2990"
"MU";"1501600";"Bonito (PA)";"Urbana";"578";"290";"288"
"MU";"1501600";"Bonito (PA)";"Rural";"5506";"2804";"2702"
"MU";"1501709";"Bragança (PA)";"Total";"61934";"31175";"30759"
"MU";"1501709";"Bragança (PA)";"Urbana";"20098";"9456";"10642"
"MU";"1501709";"Bragança (PA)";"Rural";"41836";"21719";"20117"
"MU";"1501725";"Brasil Novo (PA)";"Total";"...";"...";"..."
"MU";"1501725";"Brasil Novo (PA)";"Urbana";"...";"...";"..."
"MU";"1501725";"Brasil Novo (PA)";"Rural";"...";"...";"..."
"MU";"1501758";"Brejo Grande do Araguaia (PA)";"Total";"...";"...";"..."
"MU";"1501758";"Brejo Grande do Araguaia (PA)";"Urbana";"...";"...";"..."
"MU";"1501758";"Brejo Grande do Araguaia (PA)";"Rural";"...";"...";"..."
"MU";"1501782";"Breu Branco (PA)";"Total";"...";"...";"..."
"MU";"1501782";"Breu Branco (PA)";"Urbana";"...";"...";"..."
"MU";"1501782";"Breu Branco (PA)";"Rural";"...";"...";"..."
"MU";"1501808";"Breves (PA)";"Total";"38201";"19570";"18631"
"MU";"1501808";"Breves (PA)";"Urbana";"4950";"2432";"2518"
"MU";"1501808";"Breves (PA)";"Rural";"33251";"17138";"16113"
"MU";"1501907";"Bujaru (PA)";"Total";"15735";"8207";"7528"
"MU";"1501907";"Bujaru (PA)";"Urbana";"1828";"970";"858"
"MU";"1501907";"Bujaru (PA)";"Rural";"13907";"7237";"6670"
"MU";"1501956";"Cachoeira do Piriá (PA)";"Total";"...";"...";"..."
"MU";"1501956";"Cachoeira do Piriá (PA)";"Urbana";"...";"...";"..."
"MU";"1501956";"Cachoeira do Piriá (PA)";"Rural";"...";"...";"..."
"MU";"1502004";"Cachoeira do Arari (PA)";"Total";"10386";"5349";"5037"
"MU";"1502004";"Cachoeira do Arari (PA)";"Urbana";"4281";"2099";"2182"
"MU";"1502004";"Cachoeira do Arari (PA)";"Rural";"6105";"3250";"2855"
"MU";"1502103";"Cametá (PA)";"Total";"59754";"29967";"29787"
"MU";"1502103";"Cametá (PA)";"Urbana";"10981";"5373";"5608"
"MU";"1502103";"Cametá (PA)";"Rural";"48773";"24594";"24179"
"MU";"1502152";"Canaã dos Carajás (PA)";"Total";"...";"...";"..."
"MU";"1502152";"Canaã dos Carajás (PA)";"Urbana";"...";"...";"..."
"MU";"1502152";"Canaã dos Carajás (PA)";"Rural";"...";"...";"..."
"MU";"1502202";"Capanema (PA)";"Total";"26650";"13165";"13485"
"MU";"1502202";"Capanema (PA)";"Urbana";"16670";"8057";"8613"
"MU";"1502202";"Capanema (PA)";"Rural";"9980";"5108";"4872"
"MU";"1502301";"Capitão Poço (PA)";"Total";"25565";"13563";"12002"
"MU";"1502301";"Capitão Poço (PA)";"Urbana";"5408";"2688";"2720"
"MU";"1502301";"Capitão Poço (PA)";"Rural";"20157";"10875";"9282"
"MU";"1502400";"Castanhal (PA)";"Total";"37910";"19093";"18817"
"MU";"1502400";"Castanhal (PA)";"Urbana";"25667";"12570";"13097"
"MU";"1502400";"Castanhal (PA)";"Rural";"12243";"6523";"5720"
"MU";"1502509";"Chaves (PA)";"Total";"20764";"10835";"9929"
"MU";"1502509";"Chaves (PA)";"Urbana";"441";"203";"238"
"MU";"1502509";"Chaves (PA)";"Rural";"20323";"10632";"9691"
"MU";"1502608";"Colares (PA)";"Total";"6339";"3193";"3146"
"MU";"1502608";"Colares (PA)";"Urbana";"1314";"639";"675"
"MU";"1502608";"Colares (PA)";"Rural";"5025";"2554";"2471"
"MU";"1502707";"Conceição do Araguaia (PA)";"Total";"28953";"15730";"13223"
"MU";"1502707";"Conceição do Araguaia (PA)";"Urbana";"6637";"3223";"3414"
"MU";"1502707";"Conceição do Araguaia (PA)";"Rural";"22316";"12507";"9809"
"MU";"1502756";"Concórdia do Pará (PA)";"Total";"...";"...";"..."
"MU";"1502756";"Concórdia do Pará (PA)";"Urbana";"...";"...";"..."
"MU";"1502756";"Concórdia do Pará (PA)";"Rural";"...";"...";"..."
"MU";"1502764";"Cumaru do Norte (PA)";"Total";"...";"...";"..."
"MU";"1502764";"Cumaru do Norte (PA)";"Urbana";"...";"...";"..."
"MU";"1502764";"Cumaru do Norte (PA)";"Rural";"...";"...";"..."
"MU";"1502772";"Curionópolis (PA)";"Total";"...";"...";"..."
"MU";"1502772";"Curionópolis (PA)";"Urbana";"...";"...";"..."
"MU";"1502772";"Curionópolis (PA)";"Rural";"...";"...";"..."
"MU";"1502806";"Curralinho (PA)";"Total";"10572";"5501";"5071"
"MU";"1502806";"Curralinho (PA)";"Urbana";"1214";"630";"584"
"MU";"1502806";"Curralinho (PA)";"Rural";"9358";"4871";"4487"
"MU";"1502855";"Curuá (PA)";"Total";"...";"...";"..."
"MU";"1502855";"Curuá (PA)";"Urbana";"...";"...";"..."
"MU";"1502855";"Curuá (PA)";"Rural";"...";"...";"..."
"MU";"1502905";"Curuçá (PA)";"Total";"22537";"11328";"11209"
"MU";"1502905";"Curuçá (PA)";"Urbana";"8423";"4162";"4261"
"MU";"1502905";"Curuçá (PA)";"Rural";"14114";"7166";"6948"
"MU";"1502939";"Dom Eliseu (PA)";"Total";"...";"...";"..."
"MU";"1502939";"Dom Eliseu (PA)";"Urbana";"...";"...";"..."
"MU";"1502939";"Dom Eliseu (PA)";"Rural";"...";"...";"..."
"MU";"1502954";"Eldorado do Carajás (PA)";"Total";"...";"...";"..."
"MU";"1502954";"Eldorado do Carajás (PA)";"Urbana";"...";"...";"..."
"MU";"1502954";"Eldorado do Carajás (PA)";"Rural";"...";"...";"..."
"MU";"1503002";"Faro (PA)";"Total";"10054";"5049";"5005"
"MU";"1503002";"Faro (PA)";"Urbana";"4358";"2142";"2216"
"MU";"1503002";"Faro (PA)";"Rural";"5696";"2907";"2789"
"MU";"1503044";"Floresta do Araguaia (PA)";"Total";"...";"...";"..."
"MU";"1503044";"Floresta do Araguaia (PA)";"Urbana";"...";"...";"..."
"MU";"1503044";"Floresta do Araguaia (PA)";"Rural";"...";"...";"..."
"MU";"1503077";"Garrafão do Norte (PA)";"Total";"...";"...";"..."
"MU";"1503077";"Garrafão do Norte (PA)";"Urbana";"...";"...";"..."
"MU";"1503077";"Garrafão do Norte (PA)";"Rural";"...";"...";"..."
"MU";"1503093";"Goianésia do Pará (PA)";"Total";"...";"...";"..."
"MU";"1503093";"Goianésia do Pará (PA)";"Urbana";"...";"...";"..."
"MU";"1503093";"Goianésia do Pará (PA)";"Rural";"...";"...";"..."
"MU";"1503101";"Gurupá (PA)";"Total";"13971";"7179";"6792"
"MU";"1503101";"Gurupá (PA)";"Urbana";"1291";"648";"643"
"MU";"1503101";"Gurupá (PA)";"Rural";"12680";"6531";"6149"
"MU";"1503200";"Igarapé-Açu (PA)";"Total";"15966";"8163";"7803"
"MU";"1503200";"Igarapé-Açu (PA)";"Urbana";"5432";"2582";"2850"
"MU";"1503200";"Igarapé-Açu (PA)";"Rural";"10534";"5581";"4953"
"MU";"1503309";"Igarapé-Miri (PA)";"Total";"31228";"15861";"15367"
"MU";"1503309";"Igarapé-Miri (PA)";"Urbana";"7258";"3524";"3734"
"MU";"1503309";"Igarapé-Miri (PA)";"Rural";"23970";"12337";"11633"
"MU";"1503408";"Inhangapi (PA)";"Total";"6610";"3414";"3196"
"MU";"1503408";"Inhangapi (PA)";"Urbana";"411";"214";"197"
"MU";"1503408";"Inhangapi (PA)";"Rural";"6199";"3200";"2999"
"MU";"1503457";"Ipixuna do Pará (PA)";"Total";"...";"...";"..."
"MU";"1503457";"Ipixuna do Pará (PA)";"Urbana";"...";"...";"..."
"MU";"1503457";"Ipixuna do Pará (PA)";"Rural";"...";"...";"..."
"MU";"1503507";"Irituia (PA)";"Total";"33393";"17291";"16102"
"MU";"1503507";"Irituia (PA)";"Urbana";"1387";"699";"688"
"MU";"1503507";"Irituia (PA)";"Rural";"32006";"16592";"15414"
"MU";"1503606";"Itaituba (PA)";"Total";"12690";"7079";"5611"
"MU";"1503606";"Itaituba (PA)";"Urbana";"3776";"1869";"1907"
"MU";"1503606";"Itaituba (PA)";"Rural";"8914";"5210";"3704"
"MU";"1503705";"Itupiranga (PA)";"Total";"5346";"3249";"2097"
"MU";"1503705";"Itupiranga (PA)";"Urbana";"1447";"737";"710"
"MU";"1503705";"Itupiranga (PA)";"Rural";"3899";"2512";"1387"
"MU";"1503754";"Jacareacanga (PA)";"Total";"...";"...";"..."
"MU";"1503754";"Jacareacanga (PA)";"Urbana";"...";"...";"..."
"MU";"1503754";"Jacareacanga (PA)";"Rural";"...";"...";"..."
"MU";"1503804";"Jacundá (PA)";"Total";"2219";"1181";"1038"
"MU";"1503804";"Jacundá (PA)";"Urbana";"542";"277";"265"
"MU";"1503804";"Jacundá (PA)";"Rural";"1677";"904";"773"
"MU";"1503903";"Juruti (PA)";"Total";"18684";"9495";"9189"
"MU";"1503903";"Juruti (PA)";"Urbana";"3072";"1503";"1569"
"MU";"1503903";"Juruti (PA)";"Rural";"15612";"7992";"7620"
"MU";"1504000";"Limoeiro do Ajuru (PA)";"Total";"10074";"5201";"4873"
"MU";"1504000";"Limoeiro do Ajuru (PA)";"Urbana";"891";"449";"442"
"MU";"1504000";"Limoeiro do Ajuru (PA)";"Rural";"9183";"4752";"4431"
"MU";"1504059";"Mãe do Rio (PA)";"Total";"...";"...";"..."
"MU";"1504059";"Mãe do Rio (PA)";"Urbana";"...";"...";"..."
"MU";"1504059";"Mãe do Rio (PA)";"Rural";"...";"...";"..."
"MU";"1504109";"Magalhães Barata (PA)";"Total";"5058";"2526";"2532"
"MU";"1504109";"Magalhães Barata (PA)";"Urbana";"2115";"1056";"1059"
"MU";"1504109";"Magalhães Barata (PA)";"Rural";"2943";"1470";"1473"
"MU";"1504208";"Marabá (PA)";"Total";"24474";"13378";"11096"
"MU";"1504208";"Marabá (PA)";"Urbana";"14569";"7080";"7489"
"MU";"1504208";"Marabá (PA)";"Rural";"9905";"6298";"3607"
"MU";"1504307";"Maracanã (PA)";"Total";"18089";"9177";"8912"
"MU";"1504307";"Maracanã (PA)";"Urbana";"6744";"3343";"3401"
"MU";"1504307";"Maracanã (PA)";"Rural";"11345";"5834";"5511"
"MU";"1504406";"Marapanim (PA)";"Total";"16922";"8684";"8238"
"MU";"1504406";"Marapanim (PA)";"Urbana";"6127";"3082";"3045"
"MU";"1504406";"Marapanim (PA)";"Rural";"10795";"5602";"5193"
"MU";"1504422";"Marituba (PA)";"Total";"...";"...";"..."
"MU";"1504422";"Marituba (PA)";"Urbana";"...";"...";"..."
"MU";"1504422";"Marituba (PA)";"Rural";"...";"...";"..."
"MU";"1504455";"Medicilândia (PA)";"Total";"...";"...";"..."
"MU";"1504455";"Medicilândia (PA)";"Urbana";"...";"...";"..."
"MU";"1504455";"Medicilândia (PA)";"Rural";"...";"...";"..."
"MU";"1504505";"Melgaço (PA)";"Total";"6103";"3197";"2906"
"MU";"1504505";"Melgaço (PA)";"Urbana";"346";"165";"181"
"MU";"1504505";"Melgaço (PA)";"Rural";"5757";"3032";"2725"
"MU";"1504604";"Mocajuba (PA)";"Total";"9087";"4517";"4570"
"MU";"1504604";"Mocajuba (PA)";"Urbana";"2434";"1191";"1243"
"MU";"1504604";"Mocajuba (PA)";"Rural";"6653";"3326";"3327"
"MU";"1504703";"Moju (PA)";"Total";"18035";"9541";"8494"
"MU";"1504703";"Moju (PA)";"Urbana";"927";"461";"466"
"MU";"1504703";"Moju (PA)";"Rural";"17108";"9080";"8028"
"MU";"1504802";"Monte Alegre (PA)";"Total";"28379";"14664";"13715"
"MU";"1504802";"Monte Alegre (PA)";"Urbana";"6007";"2983";"3024"
"MU";"1504802";"Monte Alegre (PA)";"Rural";"22372";"11681";"10691"
"MU";"1504901";"Muaná (PA)";"Total";"14985";"7741";"7244"
"MU";"1504901";"Muaná (PA)";"Urbana";"1140";"563";"577"
"MU";"1504901";"Muaná (PA)";"Rural";"13845";"7178";"6667"
"MU";"1504950";"Nova Esperança do Piriá (PA)";"Total";"...";"...";"..."
"MU";"1504950";"Nova Esperança do Piriá (PA)";"Urbana";"...";"...";"..."
"MU";"1504950";"Nova Esperança do Piriá (PA)";"Rural";"...";"...";"..."
"MU";"1504976";"Nova Ipixuna (PA)";"Total";"...";"...";"..."
"MU";"1504976";"Nova Ipixuna (PA)";"Urbana";"...";"...";"..."
"MU";"1504976";"Nova Ipixuna (PA)";"Rural";"...";"...";"..."
"MU";"1505007";"Nova Timboteua (PA)";"Total";"8235";"4231";"4004"
"MU";"1505007";"Nova Timboteua (PA)";"Urbana";"2700";"1362";"1338"
"MU";"1505007";"Nova Timboteua (PA)";"Rural";"5535";"2869";"2666"
"MU";"1505031";"Novo Progresso (PA)";"Total";"...";"...";"..."
"MU";"1505031";"Novo Progresso (PA)";"Urbana";"...";"...";"..."
"MU";"1505031";"Novo Progresso (PA)";"Rural";"...";"...";"..."
"MU";"1505064";"Novo Repartimento (PA)";"Total";"...";"...";"..."
"MU";"1505064";"Novo Repartimento (PA)";"Urbana";"...";"...";"..."
"MU";"1505064";"Novo Repartimento (PA)";"Rural";"...";"...";"..."
"MU";"1505106";"Óbidos (PA)";"Total";"26426";"13364";"13062"
"MU";"1505106";"Óbidos (PA)";"Urbana";"8993";"4307";"4686"
"MU";"1505106";"Óbidos (PA)";"Rural";"17433";"9057";"8376"
"MU";"1505205";"Oeiras do Pará (PA)";"Total";"10768";"5695";"5073"
"MU";"1505205";"Oeiras do Pará (PA)";"Urbana";"1449";"718";"731"
"MU";"1505205";"Oeiras do Pará (PA)";"Rural";"9319";"4977";"4342"
"MU";"1505304";"Oriximiná (PA)";"Total";"18994";"9560";"9434"
"MU";"1505304";"Oriximiná (PA)";"Urbana";"6719";"3176";"3543"
"MU";"1505304";"Oriximiná (PA)";"Rural";"12275";"6384";"5891"
"MU";"1505403";"Ourém (PA)";"Total";"27644";"14498";"13146"
"MU";"1505403";"Ourém (PA)";"Urbana";"2596";"1241";"1355"
"MU";"1505403";"Ourém (PA)";"Rural";"25048";"13257";"11791"
"MU";"1505437";"Ourilândia do Norte (PA)";"Total";"...";"...";"..."
"MU";"1505437";"Ourilândia do Norte (PA)";"Urbana";"...";"...";"..."
"MU";"1505437";"Ourilândia do Norte (PA)";"Rural";"...";"...";"..."
"MU";"1505486";"Pacajá (PA)";"Total";"...";"...";"..."
