IBGE;TSE;MUNICIPIO;UF;PIP
3500402;61077;ÁGUAS DA PRATA;SP;1865
3500501;61093;ÁGUAS DE LINDÓIA;SP;3484
3500550;70190;ÁGUAS DE SANTA BÁRBARA;SP;1607
3500600;61115;ÁGUAS DE SÃO PEDRO;SP;1119
3500709;61131;AGUDOS;SP;5700
3500758;61581;ALAMBARI;SP;1280
3500808;61158;ALFREDO MARCONDES;SP;760
3500907;61174;ALTAIR;SP;416
3501004;61190;ALTINÓPOLIS;SP;2228
3501103;61212;ALTO ALEGRE;SP;627
3501152;61220;ALUMÍNIO;SP;2767
3501202;61239;ÁLVARES FLORENCE;SP;483
3501301;61255;ÁLVARES MACHADO;SP;5013
3501400;61271;ÁLVARO DE CARVALHO;SP;337
3501509;61298;ALVINLÂNDIA;SP;425
3501608;61310;AMERICANA;SP;27209
3501707;61336;AMÉRICO BRASILIENSE;SP;3491
3501806;61352;AMÉRICO DE CAMPOS;SP;1079
3501905;61379;AMPARO;SP;7558
3502002;61395;ANALÂNDIA;SP;1156
3502101;61417;ANDRADINA;SP;8566
3502200;61433;ANGATUBA;SP;2609
3502309;61450;ANHEMBI;SP;1230
3502408;61476;ANHUMAS;SP;461
3502507;61492;APARECIDA;SP;3085
3502606;61514;APARECIDA D'OESTE;SP;522
3502705;61530;APIAÍ;SP;2399
3502754;61263;ARAÇARIGUAMA;SP;3129
3502804;61557;ARAÇATUBA;SP;25336
3502903;61573;ARAÇOIABA DA SERRA;SP;7715
3503000;61590;ARAMINA;SP;850
3503109;61611;ARANDU;SP;1045
3503158;61646;ARAPEÍ;SP;274
3503208;61638;ARARAQUARA;SP;36978
3503307;61654;ARARAS;SP;19339
3503356;62065;ARCO-ÍRIS;SP;320
3503406;61670;AREALVA;SP;1635
3503505;61697;AREIAS;SP;332
3503604;61719;AREIÓPOLIS;SP;979
3503703;61735;ARIRANHA;SP;978
3503802;61751;ARTUR NOGUEIRA;SP;7066
3503901;61778;ARUJÁ;SP;9337
3503950;61522;ASPÁSIA;SP;274
3504008;61794;ASSIS;SP;15306
3504107;61816;ATIBAIA;SP;24301
3504206;61832;AURIFLAMA;SP;2216
3504305;61859;AVAÍ;SP;653
3504404;61875;AVANHANDAVA;SP;1347
3504503;61891;AVARÉ;SP;12681
3504602;61913;BADY BASSITT;SP;4783
3504701;61930;BALBINOS;SP;240
3504800;61956;BÁLSAMO;SP;1413
3504909;61972;BANANAL;SP;908
3505005;62014;BARÃO DE ANTONINA;SP;479
3505104;61999;BARBOSA;SP;764
3505203;62030;BARIRI;SP;5414
3505302;62057;BARRA BONITA;SP;5904
3505351;61360;BARRA DO CHAPÉU;SP;438
3505401;62073;BARRA DO TURVO;SP;546
3505500;62090;BARRETOS;SP;17625
3505609;62111;BARRINHA;SP;3009
3505708;62138;BARUERI;SP;10837
3505807;62154;BASTOS;SP;3062
3505906;62170;BATATAIS;SP;7943
3506003;62197;BAURU;SP;44850
3506102;62219;BEBEDOURO;SP;10242
3506201;62235;BENTO DE ABREU;SP;417
3506300;62251;BERNARDINO DE CAMPOS;SP;1930
3506359;61280;BERTIOGA;SP;12641
3506409;62278;BILAC;SP;1319
3506508;62294;BIRIGUI;SP;15899
3506607;62316;BIRITIBA MIRIM;SP;2124
3506706;62332;BOA ESPERANÇA DO SUL;SP;1641
3506805;62359;BOCAINA;SP;2035
3506904;62375;BOFETE;SP;1244
3507001;62391;BOITUVA;SP;9989
3507100;62413;BOM JESUS DOS PERDÕES;SP;2313
3507159;61786;BOM SUCESSO DE ITARARÉ;SP;315
3507209;62430;BORÁ;SP;255
3507308;62456;BORACÉIA;SP;590
3507407;62472;BORBOREMA;SP;3793
3507456;61026;BOREBI;SP;513
3507506;62499;BOTUCATU;SP;23476
3507605;62510;BRAGANÇA PAULISTA;SP;22527
3507704;62553;BRAÚNA;SP;779
3507753;62081;BREJO ALEGRE;SP;366
3507803;62570;BRODOWSKI;SP;3665
3507902;62596;BROTAS;SP;4314
3508009;62618;BURI;SP;1935
3508108;62634;BURITAMA;SP;3940
3508207;62650;BURITIZAL;SP;638
3508306;62677;CABRÁLIA PAULISTA;SP;513
3508405;62693;CABREÚVA;SP;4218
3508504;62715;CAÇAPAVA;SP;12440
3508603;62731;CACHOEIRA PAULISTA;SP;3473
3508702;62758;CACONDE;SP;1979
3508801;62774;CAFELÂNDIA;SP;2489
3508900;62790;CAIABU;SP;697
3509007;62812;CAIEIRAS;SP;7013
3509106;62839;CAIUÁ;SP;763
3509205;62855;CAJAMAR;SP;4024
3509254;61484;CAJATI;SP;3810
3509304;62871;CAJOBI;SP;1136
3509403;62898;CAJURU;SP;2985
3509452;61506;CAMPINA DO MONTE ALEGRE;SP;846
3509502;62910;CAMPINAS;SP;121866
3509601;62936;CAMPO LIMPO PAULISTA;SP;8573
3509700;62952;CAMPOS DO JORDÃO;SP;8883
3509809;62979;CAMPOS NOVOS PAULISTA;SP;575
3509908;62995;CANANÉIA;SP;2115
3509957;62103;CANAS;SP;546
3510005;63010;CÂNDIDO MOTA;SP;4715
3510104;63037;CÂNDIDO RODRIGUES;SP;471
3510153;61344;CANITAR;SP;778
3510203;63053;CAPÃO BONITO;SP;5448
3510302;63070;CAPELA DO ALTO;SP;3249
3510401;63096;CAPIVARI;SP;6064
3510500;63118;CARAGUATATUBA;SP;18243
3510609;63134;CARAPICUÍBA;SP;10200
3510708;63150;CARDOSO;SP;2878
3510807;63177;CASA BRANCA;SP;4085
3510906;63193;CÁSSIA DOS COQUEIROS;SP;306
3511003;63215;CASTILHO;SP;2622
3511102;63231;CATANDUVA;SP;21459
3511201;63258;CATIGUÁ;SP;1203
3511300;63274;CEDRAL;SP;2389
3511409;63290;CERQUEIRA CÉSAR;SP;2987
3511508;63312;CERQUILHO;SP;6143
3511607;63339;CESÁRIO LANGE;SP;2164
3511706;63355;CHARQUEADA;SP;2898
3511904;63398;CLEMENTINA;SP;1103
3512001;63410;COLINA;SP;3468
3512100;63436;COLÔMBIA;SP;894
3512209;63452;CONCHAL;SP;3002
3512308;63479;CONCHAS;SP;2230
3512407;63495;CORDEIRÓPOLIS;SP;3291
3512506;63517;COROADOS;SP;724
3512605;63533;CORONEL MACEDO;SP;481
3512704;63550;CORUMBATAÍ;SP;555
3512803;63576;COSMÓPOLIS;SP;7113
3512902;63592;COSMORAMA;SP;1235
3513009;63614;COTIA;SP;12028
3513108;63630;CRAVINHOS;SP;4532
3513207;63657;CRISTAIS PAULISTA;SP;1707
3513306;63673;CRUZÁLIA;SP;630
3513405;63690;CRUZEIRO;SP;7123
3513504;63711;CUBATÃO;SP;9265
3513603;63738;CUNHA;SP;1581
3513702;63754;DESCALVADO;SP;5577
3513801;63770;DIADEMA;SP;9554
3513850;61123;DIRCE REIS;SP;293
3513900;63797;DIVINOLÂNDIA;SP;1066
3514007;63819;DOBRADA;SP;1296
3514106;63835;DOIS CÓRREGOS;SP;4056
3514205;63851;DOLCINÓPOLIS;SP;396
3514304;63878;DOURADO;SP;1202
3514403;63894;DRACENA;SP;7660
3514502;63916;DUARTINA;SP;1705
3514601;63932;DUMONT;SP;1336
3514700;63959;ECHAPORÃ;SP;1032
3514809;63975;ELDORADO;SP;917
3514908;63991;ELIAS FAUSTO;SP;2248
3514924;61760;ELISIÁRIO;SP;591
3514957;61182;EMBAÚBA;SP;252
3515004;64017;EMBU DAS ARTES;SP;11011
3515103;64033;EMBU-GUAÇU;SP;4957
3515129;61387;EMILIANÓPOLIS;SP;542
3515152;61689;ENGENHEIRO COELHO;SP;1631
3515186;68659;ESPÍRITO SANTO DO PINHAL;SP;5057
3515194;61140;ESPÍRITO SANTO DO TURVO;SP;612
3515202;64050;ESTRELA D'OESTE;SP;1186
3515301;64076;ESTRELA DO NORTE;SP;431
3515350;61000;EUCLIDES DA CUNHA PAULISTA;SP;915
3515400;64092;FARTURA;SP;1582
3515509;64114;FERNANDÓPOLIS;SP;12704
3515608;64130;FERNANDO PRESTES;SP;1105
3515657;62286;FERNÃO;SP;198
3515707;64157;FERRAZ DE VASCONCELOS;SP;8007
3515806;64173;FLORA RICA;SP;246
3515905;64190;FLOREAL;SP;466
3516002;64211;FLÓRIDA PAULISTA;SP;1817
3516101;64238;FLORÍNEA;SP;762
3516200;64254;FRANCA;SP;38778
3516309;64270;FRANCISCO MORATO;SP;9753
3516408;64297;FRANCO DA ROCHA;SP;8945
3516507;64319;GABRIEL MONTEIRO;SP;393
3516606;64335;GÁLIA;SP;800
3516705;64351;GARÇA;SP;5775
3516804;64378;GASTÃO VIDIGAL;SP;502
3516853;62308;GAVIÃO PEIXOTO;SP;711
3516903;64394;GENERAL SALGADO;SP;1920
3517000;64416;GETULINA;SP;1311
3517109;64432;GLICÉRIO;SP;914
3517208;64459;GUAIÇARA;SP;1642
3517307;64475;GUAIMBÉ;SP;698
3517406;64491;GUAÍRA;SP;5194
3517505;64513;GUAPIAÇU;SP;2650
3517604;64530;GUAPIARA;SP;1598
3517703;64556;GUARÁ;SP;2691
3517802;64572;GUARAÇAÍ;SP;1111
3517901;64599;GUARACI;SP;2080
3518008;64610;GUARANI D'OESTE;SP;383
3518107;64637;GUARANTÃ;SP;977
3518206;64653;GUARARAPES;SP;4725
3518305;64670;GUARAREMA;SP;8100
3518404;64696;GUARATINGUETÁ;SP;14593
3518503;64718;GUAREÍ;SP;1060
3518602;64734;GUARIBA;SP;5283
3518701;64750;GUARUJÁ;SP;24951
3518800;64777;GUARULHOS;SP;59516
3518859;61107;GUATAPARÁ;SP;920
3518909;64793;GUZOLÂNDIA;SP;729
3519006;64815;HERCULÂNDIA;SP;1243
3519055;61743;HOLAMBRA;SP;56
3519071;61727;HORTOLÂNDIA;SP;19699
3519105;64831;IACANGA;SP;1707
3519204;64858;IACRI;SP;1370
3519253;61085;IARAS;SP;668
3519303;64874;IBATÉ;SP;3382
3519402;64890;IBIRÁ;SP;2119
3519501;64912;IBIRAREMA;SP;1362
3519600;64939;IBITINGA;SP;8609
3519709;64955;IBIÚNA;SP;8145
3519808;64971;ICÉM;SP;1306
3519907;64998;IEPÊ;SP;1320
3520004;65013;IGARAÇU DO TIETÊ;SP;2871
3520103;65030;IGARAPAVA;SP;3577
3520202;65056;IGARATÁ;SP;1493
3520301;65072;IGUAPE;SP;3124
3520400;65099;ILHABELA;SP;4835
3520426;62006;ILHA COMPRIDA;SP;7234
3520442;61204;ILHA SOLTEIRA;SP;4753
3520509;65110;INDAIATUBA;SP;25669
3520608;65137;INDIANA;SP;859
3520707;65153;INDIAPORÃ;SP;763
3520806;65170;INÚBIA PAULISTA;SP;1043
3520905;65196;IPAUSSU;SP;2257
3521002;65218;IPERÓ;SP;3176
3521101;65234;IPEÚNA;SP;1761
3521150;62243;IPIGUÁ;SP;948
3521200;65250;IPORANGA;SP;500
3521309;65277;IPUÃ;SP;2317
3521408;65293;IRACEMÁPOLIS;SP;2834
3521507;65315;IRAPUÃ;SP;869
3521606;65331;IRAPURU;SP;1105
3521705;65358;ITABERÁ;SP;2104
3521804;65374;ITAÍ;SP;3023
3521903;65390;ITAJOBI;SP;2748
3522000;65412;ITAJU;SP;942
3522109;65439;ITANHAÉM;SP;20485
3522158;61603;ITAOCA;SP;383
3522208;65455;ITAPECERICA DA SERRA;SP;8981
3522307;65471;ITAPETININGA;SP;17626
3522406;65498;ITAPEVA;SP;9580
3522505;65510;ITAPEVI;SP;8139
3522604;65536;ITAPIRA;SP;9487
3522653;61948;ITAPIRAPUÃ PAULISTA;SP;327
3522703;65552;ITÁPOLIS;SP;7059
3522802;65579;ITAPORANGA;SP;1712
3522901;65595;ITAPUÍ;SP;2004
3523008;65617;ITAPURA;SP;1022
3523107;65633;ITAQUAQUECETUBA;SP;16690
3523206;65650;ITARARÉ;SP;4899
3523305;65676;ITARIRI;SP;1901
3523404;65692;ITATIBA;SP;15821
3523503;65714;ITATINGA;SP;1952
3523602;65730;ITIRAPINA;SP;3172
3523701;65757;ITIRAPUÃ;SP;700
3523800;65773;ITOBI;SP;931
3523909;65790;ITU;SP;17921
3524006;65811;ITUPEVA;SP;9240
3524105;65838;ITUVERAVA;SP;5439
3524204;65854;JABORANDI;SP;729
3524303;65870;JABOTICABAL;SP;11006
3524402;65897;JACAREÍ;SP;22935
3524501;65919;JACI;SP;1007
3524600;65935;JACUPIRANGA;SP;1557
3524709;65951;JAGUARIÚNA;SP;8101
3524808;65978;JALES;SP;7571
3524907;65994;JAMBEIRO;SP;1043
3525003;66010;JANDIRA;SP;3713
3525102;66036;JARDINÓPOLIS;SP;5919
3525201;66052;JARINU;SP;4706
3525300;66079;JAÚ;SP;19074
3525409;66095;JERIQUARA;SP;418
3525508;66117;JOANÓPOLIS;SP;1517
3525607;66133;JOÃO RAMALHO;SP;708
3525706;66150;JOSÉ BONIFÁCIO;SP;4822
3525805;66176;JÚLIO MESQUITA;SP;499
3525854;62324;JUMIRIM;SP;373
3525904;66192;JUNDIAÍ;SP;44322
3526001;66214;JUNQUEIRÓPOLIS;SP;3211
3526100;66230;JUQUIÁ;SP;1844
3526209;66257;JUQUITIBA;SP;1361
3526308;66273;LAGOINHA;SP;410
3526407;66290;LARANJAL PAULISTA;SP;3125
3526506;66311;LAVÍNIA;SP;817
3526605;66338;LAVRINHAS;SP;823
3526704;66354;LEME;SP;12916
3526803;66370;LENÇÓIS PAULISTA;SP;9633
3526902;66397;LIMEIRA;SP;33579
3527009;66419;LINDÓIA;SP;1348
3527108;66435;LINS;SP;9659
3527207;66451;LORENA;SP;9053
3527256;62022;LOURDES;SP;285
3527306;66478;LOUVEIRA;SP;5626
3527405;66494;LUCÉLIA;SP;3489
3527504;66516;LUCIANÓPOLIS;SP;322
3527603;66532;LUÍS ANTÔNIO;SP;1753
3527702;66559;LUIZIÂNIA;SP;536
3527801;66575;LUPÉRCIO;SP;569
3527900;66591;LUTÉCIA;SP;552
3528007;66613;MACATUBA;SP;2295
3528106;66630;MACAUBAL;SP;1027
3528205;66656;MACEDÔNIA;SP;534
3528304;66672;MAGDA;SP;569
3528403;66699;MAIRINQUE;SP;7504
3528502;66710;MAIRIPORÃ;SP;11018
3528601;66737;MANDURI;SP;1707
3528700;66753;MARABÁ PAULISTA;SP;429
3528809;66770;MARACAÍ;SP;2025
3528858;61867;MARAPOAMA;SP;699
3528908;66796;MARIÁPOLIS;SP;529
3529005;66818;MARÍLIA;SP;27837
3529104;66834;MARINÓPOLIS;SP;262
3529203;66850;MARTINÓPOLIS;SP;5315
3529302;66877;MATÃO;SP;11078
3529401;66893;MAUÁ;SP;11696
3529500;66915;MENDONÇA;SP;1552
3529609;66931;MERIDIANO;SP;735
3529658;61964;MESÓPOLIS;SP;323
3529708;66958;MIGUELÓPOLIS;SP;2707
3529807;66974;MINEIROS DO TIETÊ;SP;1625
3529906;66990;MIRACATU;SP;1680
3530003;67016;MIRA ESTRELA;SP;679
3530102;67032;MIRANDÓPOLIS;SP;3596
3530201;67059;MIRANTE DO PARANAPANEMA;SP;1669
3530300;67075;MIRASSOL;SP;10258
3530409;67091;MIRASSOLÂNDIA;SP;544
3530508;67113;MOCOCA;SP;10647
3530607;67130;MOGI DAS CRUZES;SP;38555
3530706;67156;MOGI GUAÇU;SP;18409
3530805;67172;MOGI MIRIM;SP;13506
3530904;67199;MOMBUCA;SP;575
3531001;67210;MONÇÕES;SP;424
3531100;67237;MONGAGUÁ;SP;9520
3531209;67253;MONTE ALEGRE DO SUL;SP;1527
3531308;67270;MONTE ALTO;SP;6829
3531407;67296;MONTE APRAZÍVEL;SP;3257
3531506;67318;MONTE AZUL PAULISTA;SP;2366
3531605;67334;MONTE CASTELO;SP;753
3531704;67350;MONTEIRO LOBATO;SP;403
3531803;67377;MONTE MOR;SP;8503
3531902;67393;MORRO AGUDO;SP;3559
3532009;67415;MORUNGABA;SP;1506
3532058;61069;MOTUCA;SP;555
3532108;67431;MURUTINGA DO SUL;SP;573
3532157;62340;NANTES;SP;586
3532207;67458;NARANDIBA;SP;590
3532306;67474;NATIVIDADE DA SERRA;SP;773
3532405;67490;NAZARÉ PAULISTA;SP;1925
3532504;67512;NEVES PAULISTA;SP;1388
3532603;67539;NHANDEARA;SP;1709
3532702;67555;NIPOÃ;SP;596
3532801;67571;NOVA ALIANÇA;SP;1247
3532827;61980;NOVA CAMPINA;SP;839
3532843;61425;NOVA CANAÃ PAULISTA;SP;296
3532868;62367;NOVA CASTILHO;SP;216
3532900;67598;NOVA EUROPA;SP;1142
3533007;67610;NOVA GRANADA;SP;3023
3533106;67636;NOVA GUATAPORANGA;SP;411
3533205;67652;NOVA INDEPENDÊNCIA;SP;637
3533254;61409;NOVAIS;SP;591
3533304;67679;NOVA LUZITÂNIA;SP;417
3533403;67695;NOVA ODESSA;SP;8553
3533502;67717;NOVO HORIZONTE;SP;6448
3533601;67733;NUPORANGA;SP;1381
3533700;67750;OCAUÇU;SP;544
3533809;67776;ÓLEO;SP;624
3533908;67792;OLÍMPIA;SP;8791
3534005;67814;ONDA VERDE;SP;715
3534104;67830;ORIENTE;SP;792
3534203;67857;ORINDIÚVA;SP;715
3534302;67873;ORLÂNDIA;SP;8683
3534401;67890;OSASCO;SP;15019
3534500;67911;OSCAR BRESSANE;SP;471
3534609;67938;OSVALDO CRUZ;SP;6410
3534708;67954;OURINHOS;SP;17218
3534757;62383;OUROESTE;SP;1721
3534807;67970;OURO VERDE;SP;1399
3534906;67997;PACAEMBU;SP;1738
3535002;68012;PALESTINA;SP;1689
3535101;68039;PALMARES PAULISTA;SP;875
3535200;68055;PALMEIRA D'OESTE;SP;1266
3535309;68071;PALMITAL;SP;3247
3535408;68098;PANORAMA;SP;3697
3535507;68110;PARAGUAÇU PAULISTA;SP;6522
3535606;68136;PARAIBUNA;SP;2366
3535705;68152;PARAÍSO;SP;688
3535804;68179;PARANAPANEMA;SP;2465
3535903;68195;PARANAPUÃ;SP;694
3536000;68217;PARAPUÃ;SP;1961
3536109;68233;PARDINHO;SP;847
3536208;68250;PARIQUERA-AÇU;SP;2349
3536257;61824;PARISI;SP;371
3536307;68276;PATROCÍNIO PAULISTA;SP;1847
3536406;68292;PAULICÉIA;SP;2619
3536505;68314;PAULÍNIA;SP;15302
3536570;62405;PAULISTÂNIA;SP;239
3536604;68330;PAULO DE FARIA;SP;1182
3536703;68357;PEDERNEIRAS;SP;6636
3536802;68373;PEDRA BELA;SP;677
3536901;68390;PEDRANÓPOLIS;SP;401
3537008;68411;PEDREGULHO;SP;1880
3537107;68438;PEDREIRA;SP;5863
3537156;61247;PEDRINHAS PAULISTA;SP;895
3537206;68454;PEDRO DE TOLEDO;SP;1122
3537305;68470;PENÁPOLIS;SP;9864
3537404;68497;PEREIRA BARRETO;SP;3882
3537503;68519;PEREIRAS;SP;1078
3537602;68535;PERUÍBE;SP;15915
3537701;68551;PIACATU;SP;750
3537800;68578;PIEDADE;SP;3879
3537909;68594;PILAR DO SUL;SP;2784
3538006;68616;PINDAMONHANGABA;SP;20347
3538105;68632;PINDORAMA;SP;2194
3538204;68675;PINHALZINHO;SP;2149
3538303;68691;PIQUEROBI;SP;704
3538501;68713;PIQUETE;SP;1459
3538600;68730;PIRACAIA;SP;3072
3538709;68756;PIRACICABA;SP;49818
3538808;68772;PIRAJU;SP;5753
3538907;68799;PIRAJUÍ;SP;3606
3539004;68810;PIRANGI;SP;1618
3539103;68837;PIRAPORA DO BOM JESUS;SP;623
3539202;68853;PIRAPOZINHO;SP;3552
3539301;68870;PIRASSUNUNGA;SP;10792
3539400;68896;PIRATININGA;SP;2241
3539509;68918;PITANGUEIRAS;SP;3526
3539608;68934;PLANALTO;SP;674
3539707;68950;PLATINA;SP;592
3539806;68977;POÁ;SP;6862
3539905;68993;POLONI;SP;901
3540002;69019;POMPÉIA;SP;3056
3540101;69035;PONGAÍ;SP;449
3540200;69051;PONTAL;SP;3021
3540259;61808;PONTALINDA;SP;464
3540309;69078;PONTES GESTAL;SP;398
3540408;69094;POPULINA;SP;652
3540507;69116;PORANGABA;SP;1231
3540606;69132;PORTO FELIZ;SP;6000
3540705;69159;PORTO FERREIRA;SP;6417
3540754;61565;POTIM;SP;1169
3540804;69175;POTIRENDABA;SP;2645
3540853;62120;PRACINHA;SP;385
3540903;69191;PRADÓPOLIS;SP;2116
3541000;69213;PRAIA GRANDE;SP;30786
3541059;62146;PRATÂNIA;SP;510
3541109;69230;PRESIDENTE ALVES;SP;570
3541208;69256;PRESIDENTE BERNARDES;SP;2024
3541307;69272;PRESIDENTE EPITÁCIO;SP;9842
3541406;69299;PRESIDENTE PRUDENTE;SP;43190
3541505;69310;PRESIDENTE VENCESLAU;SP;6526
3541604;69337;PROMISSÃO;SP;3716
3541653;62162;QUADRA;SP;413
3541703;69353;QUATÁ;SP;2379
3541802;69370;QUEIROZ;SP;503
3541901;69396;QUELUZ;SP;1003
3542008;69418;QUINTANA;SP;1083
3542107;69434;RAFARD;SP;1150
3542206;69450;RANCHARIA;SP;4938
3542305;69477;REDENÇÃO DA SERRA;SP;407
3542404;69493;REGENTE FEIJÓ;SP;4146
3542503;69515;REGINÓPOLIS;SP;887
3542602;69531;REGISTRO;SP;7803
3542701;69558;RESTINGA;SP;642
3542800;69574;RIBEIRA;SP;274
3542909;69590;RIBEIRÃO BONITO;SP;1642
3543006;69612;RIBEIRÃO BRANCO;SP;1296
3543105;69639;RIBEIRÃO CORRENTE;SP;388
3543204;69655;RIBEIRÃO DO SUL;SP;684
3543238;62421;RIBEIRÃO DOS ÍNDIOS;SP;502
3543253;61700;RIBEIRÃO GRANDE;SP;746
3543303;69671;RIBEIRÃO PIRES;SP;7783
3543402;69698;RIBEIRÃO PRETO;SP;77247
3543501;69710;RIVERSUL;SP;852
3543600;69736;RIFAINA;SP;1095
3543709;69752;RINCÃO;SP;1285
3543808;69779;RINÓPOLIS;SP;1604
3543907;69795;RIO CLARO;SP;23709
3544004;69817;RIO DAS PEDRAS;SP;3893
3544103;69833;RIO GRANDE DA SERRA;SP;2118
3544202;69850;RIOLÂNDIA;SP;1347
3544251;61166;ROSANA;SP;3695
3544301;69876;ROSEIRA;SP;1361
3544400;69892;RUBIÁCEA;SP;498
3544509;69914;RUBINÉIA;SP;1592
3544608;69930;SABINO;SP;956
3544707;69957;SAGRES;SP;466
3544806;69973;SALES;SP;2208
3544905;69990;SALES OLIVEIRA;SP;1905
3545001;70017;SALESÓPOLIS;SP;1439
3545100;70033;SALMOURÃO;SP;696
3545159;61441;SALTINHO;SP;1160
3545209;70050;SALTO;SP;11573
3545308;70076;SALTO DE PIRAPORA;SP;5311
3545407;70092;SALTO GRANDE;SP;2363
3545506;70114;SANDOVALINA;SP;494
3545605;70130;SANTA ADÉLIA;SP;1873
3545704;70157;SANTA ALBERTINA;SP;1055
3545803;70173;SANTA BÁRBARA D'OESTE;SP;19630
3546009;70211;SANTA BRANCA;SP;1609
3546108;70238;SANTA CLARA D'OESTE;SP;466
3546207;70254;SANTA CRUZ DA CONCEIÇÃO;SP;915
3546256;62189;SANTA CRUZ DA ESPERANÇA;SP;228
3546306;70270;SANTA CRUZ DAS PALMEIRAS;SP;3571
3546405;70297;SANTA CRUZ DO RIO PARDO;SP;8013
3546504;70319;SANTA ERNESTINA;SP;957
3546603;70335;SANTA FÉ DO SUL;SP;5367
3546702;70351;SANTA GERTRUDES;SP;2094
3546801;70378;SANTA ISABEL;SP;5786
3546900;70394;SANTA LÚCIA;SP;788
3547007;70416;SANTA MARIA DA SERRA;SP;928
3547106;70432;SANTA MERCEDES;SP;643
3547205;70459;SANTANA DA PONTE PENSA;SP;341
3547304;70475;SANTANA DE PARNAÍBA;SP;11071
3547403;70491;SANTA RITA D'OESTE;SP;359
3547502;70513;SANTA RITA DO PASSA QUATRO;SP;5259
3547601;70530;SANTA ROSA DE VITERBO;SP;3595
3547650;62200;SANTA SALETE;SP;333
3547700;70556;SANTO ANASTÁCIO;SP;3289
3547809;70572;SANTO ANDRÉ;SP;24986
3547908;70599;SANTO ANTÔNIO DA ALEGRIA;SP;817
3548005;70610;SANTO ANTÔNIO DE POSSE;SP;2696
3548054;61328;SANTO ANTÔNIO DO ARACANGUÁ;SP;1791
3548104;70637;SANTO ANTÔNIO DO JARDIM;SP;634
3548203;70653;SANTO ANTÔNIO DO PINHAL;SP;1255
3548302;70670;SANTO EXPEDITO;SP;622
3548401;70696;SANTÓPOLIS DO AGUAPEÍ;SP;556
3548500;70718;SANTOS;SP;21532
3548609;70734;SÃO BENTO DO SAPUCAÍ;SP;1426
3548708;70750;SÃO BERNARDO DO CAMPO;SP;23471
3548807;70777;SÃO CAETANO DO SUL;SP;6616
3548906;70793;SÃO CARLOS;SP;31988
3549003;70815;SÃO FRANCISCO;SP;469
3549102;70831;SÃO JOÃO DA BOA VISTA;SP;12933
3549201;70858;SÃO JOÃO DAS DUAS PONTES;SP;326
3549250;61883;SÃO JOÃO DE IRACEMA;SP;293
3549300;70874;SÃO JOÃO DO PAU D'ALHO;SP;427
3549409;70890;SÃO JOAQUIM DA BARRA;SP;6622
3549508;70912;SÃO JOSÉ DA BELA VISTA;SP;800
3549607;70939;SÃO JOSÉ DO BARREIRO;SP;397
3549706;70955;SÃO JOSÉ DO RIO PARDO;SP;8384
3549805;70971;SÃO JOSÉ DO RIO PRETO;SP;65482
3549904;70998;SÃO JOSÉ DOS CAMPOS;SP;60988
3549953;61905;SÃO LOURENÇO DA SERRA;SP;796
3550001;71013;SÃO LUÍS DO PARAITINGA;SP;816
3550100;71030;SÃO MANUEL;SP;5793
3550209;71056;SÃO MIGUEL ARCANJO;SP;3325
3550308;71072;SÃO PAULO;SP;270778
3550407;71099;SÃO PEDRO;SP;8724
3550506;71110;SÃO PEDRO DO TURVO;SP;917
3550605;71137;SÃO ROQUE;SP;14433
3550704;71153;SÃO SEBASTIÃO;SP;11836
3550803;71170;SÃO SEBASTIÃO DA GRAMA;SP;1379
3550902;71196;SÃO SIMÃO;SP;2015
3551009;71218;SÃO VICENTE;SP;22476
3551108;71234;SARAPUÍ;SP;1826
3551207;71250;SARUTAIÁ;SP;673
3551306;71277;SEBASTIANÓPOLIS DO SUL;SP;442
3551405;71293;SERRA AZUL;SP;1062
3551504;71315;SERRANA;SP;4259
3551603;71331;SERRA NEGRA;SP;4619
3551702;71358;SERTÃOZINHO;SP;15941
3551801;71374;SETE BARRAS;SP;1213
3551900;71390;SEVERÍNIA;SP;1189
3552007;71412;SILVEIRAS;SP;594
3552106;71439;SOCORRO;SP;3689
3552205;71455;SOROCABA;SP;60079
3552304;71471;SUD MENNUCCI;SP;1144
3552403;71498;SUMARÉ;SP;22987
3552502;71510;SUZANO;SP;21130
3552551;61301;SUZANÁPOLIS;SP;506
3552601;71536;TABAPUÃ;SP;2092
3552700;71552;TABATINGA;SP;2218
3552809;71579;TABOÃO DA SERRA;SP;7140
3552908;71595;TACIBA;SP;921
3553005;71617;TAGUAÍ;SP;1464
3553104;71633;TAIAÇU;SP;769
3553203;71650;TAIÚVA;SP;941
3553302;71676;TAMBAÚ;SP;3419
3553401;71692;TANABI;SP;3535
3553500;71714;TAPIRAÍ;SP;1041
3553609;71730;TAPIRATIBA;SP;1461
3553658;62260;TAQUARAL;SP;401
3553708;71757;TAQUARITINGA;SP;7657
3553807;71773;TAQUARITUBA;SP;3395
3553856;61840;TAQUARIVAÍ;SP;527
3553906;71790;TARABAI;SP;1137
3553955;61042;TARUMÃ;SP;1911
3554003;71811;TATUÍ;SP;13033
3554102;71838;TAUBATÉ;SP;33127
3554201;71854;TEJUPÁ;SP;470
3554300;71870;TEODORO SAMPAIO;SP;3003
3554409;71897;TERRA ROXA;SP;1052
3554508;71919;TIETÊ;SP;5313
3554607;71935;TIMBURI;SP;520
3554656;62049;TORRE DE PEDRA;SP;342
3554706;71951;TORRINHA;SP;1364
